"visitType","trapFunctioning","fishProcessed","rpmRevolutionsAtStart","rpmRevolutionsAtEnd","counterAtEnd","visitTime","siteName","subSiteName","trapVisitID","includeCatch","projectDescriptionID","discharge","waterVel","waterTemp","turbidity"
"Continue trapping","Trap functioning but not normally","Processed fish",NA,NA,NA,2022-06-19 08:45:34,"Parrott-Phelan canal trap box","canal trap box",2045,"Yes",11,220,NA,11,NA
"Continue trapping","Trap functioning normally","Processed fish",2.8,2.8,3735,2022-06-20 09:00:39,"Parrot-Phelan RST","PP RST",2046,"Yes",11,193,NA,17,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-20 08:30:36,"Parrott-Phelan canal trap box","canal trap box",2047,"Yes",11,190,NA,17,NA
"Continue trapping","Trap functioning normally","Processed fish",2.45,2.45,NA,2022-06-21 07:30:00,"Parrot-Phelan RST","PP RST",2048,"Yes",11,181,NA,16,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-21 07:15:18,"Parrott-Phelan canal trap box","canal trap box",2049,"Yes",11,181,NA,16,NA
"Continue trapping","Trap functioning normally","Processed fish",2.35,2.5,3782,2022-06-22 09:00:28,"Parrot-Phelan RST","PP RST",2050,"Yes",11,172,NA,19,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-22 09:00:31,"Parrott-Phelan canal trap box","canal trap box",2051,"Yes",11,172,NA,19,NA
"Continue trapping","Trap functioning normally","Processed fish",1.35,2.35,2989,2022-06-23 08:45:53,"Parrot-Phelan RST","PP RST",2052,"Yes",11,166,NA,19,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-23 08:45:50,"Parrott-Phelan canal trap box","canal trap box",2053,"Yes",11,166,NA,19,NA
"Continue trapping","Trap functioning normally","Processed fish",1.9,1.85,NA,2022-06-24 09:15:24,"Parrot-Phelan RST","PP RST",2054,"Yes",11,163,NA,20,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-24 08:45:00,"Parrott-Phelan canal trap box","canal trap box",2055,"Yes",11,157,NA,20,NA
"Continue trapping","Trap functioning normally","Processed fish",2.6,2.75,NA,2022-06-25 09:15:18,"Parrot-Phelan RST","PP RST",2056,"Yes",11,160,NA,66.1,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-25 08:15:51,"Parrott-Phelan canal trap box","canal trap box",2057,"Yes",11,157,NA,66.1,0.63
"Continue trapping","Trap functioning normally","Processed fish",1,1.05,2989,2022-06-26 09:15:23,"Parrot-Phelan RST","PP RST",2058,"Yes",11,151,NA,20,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-26 08:30:46,"Parrott-Phelan canal trap box","canal trap box",2059,"Yes",11,154,NA,20,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-27 08:45:31,"Parrott-Phelan canal trap box","canal trap box",2060,"Yes",11,148,NA,21,NA
"Continue trapping","Trap functioning normally","Processed fish",0.7,1.65,1718,2022-06-27 09:15:16,"Parrot-Phelan RST","PP RST",2061,"Yes",11,148,NA,21,NA
"Continue trapping","Trap functioning normally","Processed fish",1.4,2.15,2600,2022-06-28 07:45:58,"Parrot-Phelan RST","PP RST",2062,"Yes",11,142,NA,19,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-28 07:30:26,"Parrott-Phelan canal trap box","canal trap box",2063,"Yes",11,142,NA,19,NA
"Continue trapping","Trap functioning normally","Processed fish",1.9,2.55,NA,2022-06-29 09:30:47,"Parrot-Phelan RST","PP RST",2064,"Yes",11,139,NA,23,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-29 08:45:49,"Parrott-Phelan canal trap box","canal trap box",2065,"Yes",11,139,NA,23,NA
"End trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-06-30 09:15:36,"Parrott-Phelan canal trap box","canal trap box",2066,"Yes",11,134,NA,21.5,NA
"Continue trapping","Trap functioning normally","Processed fish",1.45,NA,NA,2022-06-30 10:00:30,"Parrot-Phelan RST","PP RST",2067,"Yes",11,139,NA,21.5,NA
"Start trap & begin trapping","Trap functioning normally","N/A; not a sampling visit",NA,NA,NA,2022-10-24 10:15:34,"Parrott-Phelan canal trap box","canal trap box",2068,"Yes",11,68,NA,NA,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-10-25 08:30:15,"Parrott-Phelan canal trap box","canal trap box",2069,"Yes",11,69,NA,11.7,NA
"Unplanned restart","Trap stopped functioning","No fish were caught",NA,NA,NA,2022-10-26 10:00:13,"Parrott-Phelan canal trap box","canal trap box",2070,"Yes",11,68,NA,10.5,NA
"Start trap & begin trapping","Trap functioning normally","N/A; not a sampling visit",NA,2.3,NA,2022-10-24 10:45:51,"Parrot-Phelan RST","PP RST",2071,"Yes",11,68,NA,NA,NA
"Continue trapping","Trap functioning normally","Processed fish",1.9,2,2640,2022-10-25 09:00:26,"Parrot-Phelan RST","PP RST",2072,"Yes",11,68,NA,11.7,NA
"Continue trapping","Trap functioning normally","Processed fish",2,2,2924,2022-10-26 09:30:32,"Parrot-Phelan RST","PP RST",2073,"Yes",11,68,NA,10.5,NA
"Continue trapping","Trap functioning normally","Processed fish",1.7,1.8,2925,2022-10-27 09:30:15,"Parrot-Phelan RST","PP RST",2075,"Yes",11,68,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",1.95,2.1,2869,2022-10-28 08:50:46,"Parrot-Phelan RST","PP RST",2076,"Yes",11,72,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-10-27 09:00:05,"Parrott-Phelan canal trap box","canal trap box",2077,"Yes",11,69,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-10-28 08:45:04,"Parrott-Phelan canal trap box","canal trap box",2078,"Yes",11,72,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",1.95,2.1,2962,2022-10-29 08:30:04,"Parrot-Phelan RST","PP RST",2079,"Yes",11,68,NA,50.4,0.43
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-10-29 14:16:43,"Parrott-Phelan canal trap box","canal trap box",2080,"Yes",11,68,NA,50.4,0.43
"Continue trapping","Trap functioning normally","Processed fish",2.1,2.05,2967,2022-10-30 08:45:37,"Parrot-Phelan RST","PP RST",2081,"Yes",11,70,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",1.95,2.15,2942,2022-10-31 09:00:12,"Parrot-Phelan RST","PP RST",2082,"Yes",11,70,NA,10,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-10-30 09:00:37,"Parrott-Phelan canal trap box","canal trap box",2083,"Yes",11,68,NA,10,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-10-31 09:15:26,"Parrott-Phelan canal trap box","canal trap box",2084,"Yes",11,69,NA,10,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-01 09:15:46,"Parrott-Phelan canal trap box","canal trap box",2086,"Yes",11,74,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",2,2.15,3062,2022-11-01 09:00:29,"Parrot-Phelan RST","PP RST",2087,"Yes",11,74,NA,10,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-02 09:45:14,"Parrott-Phelan canal trap box","canal trap box",2088,"Yes",11,130,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",1.95,2,2927,2022-11-02 09:15:29,"Parrot-Phelan RST","PP RST",2089,"Yes",11,124,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",1.6,1.7,2449,2022-11-03 09:15:50,"Parrot-Phelan RST","PP RST",2090,"Yes",11,93,NA,9,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-11-03 09:45:14,"Parrott-Phelan canal trap box","canal trap box",2091,"Yes",11,93,NA,9,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-11-04 08:00:49,"Parrott-Phelan canal trap box","canal trap box",2092,"Yes",11,78,NA,8,NA
"Continue trapping","Trap functioning normally","Processed fish",1.6,1.65,2269,2022-11-04 07:45:05,"Parrot-Phelan RST","PP RST",2093,"Yes",11,78,NA,8,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-05 09:00:08,"Parrott-Phelan canal trap box","canal trap box",2094,"Yes",11,84,NA,9,NA
"Continue trapping","Trap functioning normally","Processed fish",1.7,1.8,2451,2022-11-05 08:20:07,"Parrot-Phelan RST","PP RST",2095,"Yes",11,84,NA,9,NA
"Continue trapping","Trap functioning normally","No fish were caught",1.8,1.85,2560,2022-11-06 08:45:53,"Parrot-Phelan RST","PP RST",2096,"Yes",11,107,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-11-06 08:30:05,"Parrott-Phelan canal trap box","canal trap box",2097,"Yes",11,107,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",1.55,1.6,2462,2022-11-07 09:00:01,"Parrot-Phelan RST","PP RST",2098,"Yes",11,155,NA,9,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-11-07 08:45:46,"Parrott-Phelan canal trap box","canal trap box",2099,"Yes",11,152,NA,9,NA
"Continue trapping","Trap functioning normally","Processed fish",1.4,1.35,2384,2022-11-08 10:30:20,"Parrot-Phelan RST","PP RST",2100,"Yes",11,199,NA,8,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-08 10:15:19,"Parrott-Phelan canal trap box","canal trap box",2101,"Yes",11,199,NA,8,NA
"Continue trapping","Trap functioning normally","Processed fish",1.4,1.7,1773,2022-11-09 07:30:51,"Parrot-Phelan RST","PP RST",2102,"Yes",11,164,NA,9,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-09 08:00:45,"Parrott-Phelan canal trap box","canal trap box",2103,"Yes",11,164,NA,9,NA
"Continue trapping","Trap functioning normally","Processed fish",1.7,1.7,2569,2022-11-10 09:30:04,"Parrot-Phelan RST","PP RST",2104,"Yes",11,124,NA,7,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-11-10 10:00:30,"Parrott-Phelan canal trap box","canal trap box",2105,"Yes",11,124,NA,10,NA
"Continue trapping","Trap functioning normally","Processed fish",1.85,1.9,2680,2022-11-11 09:15:15,"Parrot-Phelan RST","PP RST",2106,"Yes",11,102,NA,7,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-11-11 09:30:25,"Parrott-Phelan canal trap box","canal trap box",2107,"Yes",11,102,NA,7,NA
"Continue trapping","Trap functioning normally","Processed fish",2.3,2.2,2772,2022-11-12 08:30:54,"Parrot-Phelan RST","PP RST",2108,"Yes",11,97,NA,8,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-12 09:00:09,"Parrott-Phelan canal trap box","canal trap box",2109,"Yes",11,97,NA,8,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-13 08:30:02,"Parrott-Phelan canal trap box","canal trap box",2110,"Yes",11,95,NA,7,NA
"Continue trapping","Trap functioning normally","Processed fish",2.1,2,2845,2022-11-13 08:45:04,"Parrot-Phelan RST","PP RST",2111,"Yes",11,95,NA,7,NA
"Continue trapping","Trap functioning normally","Processed fish",2.2,2.15,2853,2022-11-14 08:30:49,"Parrot-Phelan RST","PP RST",2112,"Yes",11,93,NA,7,NA
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-11-14 08:45:40,"Parrott-Phelan canal trap box","canal trap box",2113,"Yes",11,93,NA,7,NA
"Continue trapping","Trap functioning normally","Processed fish",1.95,2,2966,2022-11-15 09:30:43,"Parrot-Phelan RST","PP RST",2114,"Yes",11,88,NA,7,NA
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-15 09:45:40,"Parrott-Phelan canal trap box","canal trap box",2115,"Yes",11,88,NA,7,NA
"Continue trapping","Trap functioning normally","Processed fish",1.9,1.85,2816,2022-11-16 09:15:20,"Parrot-Phelan RST","PP RST",2116,"Yes",11,88,NA,6,0.45
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2022-11-16 09:30:38,"Parrott-Phelan canal trap box","canal trap box",2117,"Yes",11,88,NA,6,0.45
"Continue trapping","Trap functioning normally","Processed fish",2.05,2.05,2853,2022-11-17 09:30:42,"Parrot-Phelan RST","PP RST",2118,"Yes",11,91,NA,6,0.16
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-17 09:30:44,"Parrott-Phelan canal trap box","canal trap box",2119,"Yes",11,91,NA,6,0.16
"Continue trapping","Trap functioning normally","Processed fish",2,2.05,2911,2022-11-18 09:15:04,"Parrot-Phelan RST","PP RST",2120,"Yes",11,88,NA,6.4,0.19
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-18 10:00:53,"Parrott-Phelan canal trap box","canal trap box",2121,"Yes",11,88,NA,6.4,0.19
"Continue trapping","Trap functioning normally","No fish were caught",NA,NA,NA,2022-11-19 08:30:23,"Parrott-Phelan canal trap box","canal trap box",2122,"Yes",11,93,NA,5.5,2.8
"Start trap & begin trapping","Trap functioning normally","N/A; not a sampling visit",NA,NA,NA,2023-01-24 12:15:15,"Parrott-Phelan canal trap box","canal trap box",2240,"Yes",11,596,NA,6.1,0.96
"Unplanned restart","Trap stopped functioning","Processed fish",0,0.5,NA,2023-01-24 10:30:30,"Parrot-Phelan RST","PP RST",2241,"Yes",11,590,NA,6.1,0.96
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-01-25 08:45:09,"Parrott-Phelan canal trap box","canal trap box",2242,"Yes",11,556,NA,6.2,0.98
"Unplanned restart","Trap stopped functioning","Processed fish",0,0.45,NA,2023-01-25 10:00:35,"Parrot-Phelan RST","PP RST",2243,"Yes",11,533,NA,6.2,0.98
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-01-26 09:00:23,"Parrott-Phelan canal trap box","canal trap box",2244,"Yes",11,496,NA,6.7,0.91
"Unplanned restart","Trap functioning but not normally","Processed fish",0,0.7,NA,2023-01-26 10:45:52,"Parrot-Phelan RST","PP RST",2245,"Yes",11,496,NA,6.7,0.91
"Continue trapping","Trap functioning normally","Processed fish",1.2,0.95,1526,2023-01-27 10:00:27,"Parrot-Phelan RST","PP RST",2246,"Yes",11,485,NA,6.6,0.83
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-01-27 09:00:17,"Parrott-Phelan canal trap box","canal trap box",2247,"Yes",11,475,NA,6.6,0.83
"Continue trapping","Trap functioning normally","Processed fish",0.85,1,1032,2023-01-28 10:00:17,"Parrot-Phelan RST","PP RST",2248,"Yes",11,459,NA,6.1,0.81
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-01-28 09:00:18,"Parrott-Phelan canal trap box","canal trap box",2249,"Yes",11,464,NA,6.1,0.81
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-01-29 09:00:47,"Parrott-Phelan canal trap box","canal trap box",2250,"Yes",11,506,NA,6.2,1.02
"Unplanned restart","Trap stopped functioning","Processed fish",0,2.1,NA,2023-01-29 08:30:12,"Parrot-Phelan RST","PP RST",2251,"Yes",11,506,NA,6.2,1.02
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-01-30 08:30:43,"Parrott-Phelan canal trap box","canal trap box",2252,"Yes",11,444,NA,4.8,0.86
"Unplanned restart","Trap stopped functioning","Processed fish",0,0.75,NA,2023-01-30 10:15:27,"Parrot-Phelan RST","PP RST",2253,"Yes",11,444,NA,4.8,0.86
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-01-31 08:30:29,"Parrott-Phelan canal trap box","canal trap box",2254,"Yes",11,415,NA,3.9,0.73
"Unplanned restart","Trap stopped functioning","Processed fish",0,0.5,NA,2023-01-31 09:30:11,"Parrot-Phelan RST","PP RST",2255,"Yes",11,410,NA,3.9,0.73
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-01 11:00:58,"Parrott-Phelan canal trap box","canal trap box",2256,"Yes",11,377,NA,5.2,0.62
"Unplanned restart","Trap stopped functioning","Processed fish",0,1.3,NA,2023-02-01 12:00:59,"Parrot-Phelan RST","PP RST",2257,"Yes",11,381,NA,5.2,0.62
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-02 09:00:45,"Parrott-Phelan canal trap box","canal trap box",2258,"Yes",11,359,NA,5,0.54
"Unplanned restart","Trap stopped functioning","No fish were caught",0,0.95,NA,2023-02-02 10:00:34,"Parrot-Phelan RST","PP RST",2259,"Yes",11,363,NA,5,0.54
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-03 10:00:19,"Parrott-Phelan canal trap box","canal trap box",2260,"Yes",11,359,NA,6.1,0.55
"Unplanned restart","Trap stopped functioning","Processed fish",0,1.05,NA,2023-02-03 09:30:21,"Parrot-Phelan RST","PP RST",2261,"Yes",11,359,NA,6.1,0.55
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-04 08:30:11,"Parrott-Phelan canal trap box","canal trap box",2262,"Yes",11,350,NA,7.1,0.57
"Continue trapping","Trap functioning normally","Processed fish",0.55,0.5,733,2023-02-04 09:00:14,"Parrot-Phelan RST","PP RST",2263,"Yes",11,350,NA,6.8,0.52
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-05 08:30:51,"Parrott-Phelan canal trap box","canal trap box",2264,"Yes",11,567,NA,7.6,1.65
"Unplanned restart","Trap stopped functioning","Processed fish",0,0.6,NA,2023-02-05 08:45:12,"Parrot-Phelan RST","PP RST",2265,"Yes",11,567,NA,7.6,1.65
"Continue trapping","Trap functioning normally","Processed fish",0.5,0.85,1205,2023-02-06 10:15:23,"Parrot-Phelan RST","PP RST",2266,"Yes",11,449,NA,5.9,1.02
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-06 09:00:32,"Parrott-Phelan canal trap box","canal trap box",2267,"Yes",11,449,NA,5.9,1.02
"Unplanned restart","Trap stopped functioning","Processed fish",0,0.85,NA,2023-02-07 10:30:09,"Parrot-Phelan RST","PP RST",2268,"Yes",11,415,NA,6,0.68
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-07 09:00:17,"Parrott-Phelan canal trap box","canal trap box",2269,"Yes",11,419,NA,6,0.68
"Continue trapping","Trap functioning normally","Processed fish",0.95,0.9,1042,2023-02-08 09:30:26,"Parrot-Phelan RST","PP RST",2270,"Yes",11,386,NA,5.9,0.52
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-08 08:30:17,"Parrott-Phelan canal trap box","canal trap box",2271,"Yes",11,395,NA,5.9,0.52
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-09 09:00:23,"Parrott-Phelan canal trap box","canal trap box",2272,"Yes",11,377,NA,6.3,0.57
"Continue trapping","Trap functioning normally","Processed fish",0.95,0.9,1321,2023-02-09 10:00:32,"Parrot-Phelan RST","PP RST",2273,"Yes",11,381,NA,6.3,0.57
"Continue trapping","Trap functioning normally","Processed fish",0.95,1,1120,2023-02-10 09:00:29,"Parrot-Phelan RST","PP RST",2274,"Yes",11,363,NA,6.4,0.5
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-11 08:30:33,"Parrott-Phelan canal trap box","canal trap box",2275,"Yes",11,359,NA,43.4,0.98
"Continue trapping","Trap functioning normally","Processed fish",0.95,1,1202,2023-02-11 09:30:44,"Parrot-Phelan RST","PP RST",2276,"Yes",11,368,NA,6.3,0.98
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-12 08:15:12,"Parrott-Phelan canal trap box","canal trap box",2277,"Yes",11,350,NA,5.6,0.92
"Continue trapping","Trap functioning normally","Processed fish",0.8,1,1164,2023-02-12 09:00:57,"Parrot-Phelan RST","PP RST",2278,"Yes",11,350,NA,5.6,0.92
"Continue trapping","Trap functioning normally","Processed fish",NA,NA,NA,2023-02-10 08:30:40,"Parrott-Phelan canal trap box","canal trap box",2279,"Yes",11,368,NA,6.4,0.5
